publishedAt;authorDisplayName;text;likeCount
2023-05-01T07:32:54Z;mawang maronji;setuju bangettt     dan jangan sampai juga si ganjar jadi presiden indonesia soalnya dia lebih baik ngurus palestina sampe merdeka br  br prabowo mahfud ;0
2023-05-01T05:53:34Z;Ita jungjung;yg gabung pdip  partai yg tidak setuju uu penyitaan aset hasil pencucian uang dn pembatasan uang kartal     ;0
2023-05-01T05:41:00Z;jamal thekel;asal jangan petugas partai    usulan dari ketua  singkirkan dlu aspirasi rakyat ;0
2023-05-01T05:31:45Z;Rakyat Melarat;petugas partai itu   anis dan ganjar   karena mereka bukan ketum dari partai   kalo prabowo ketum yg dicalonkan menjadi presiden    ;1
2023-05-01T05:25:17Z;Dirgahayu 394;aku biar bukan pdip tapi melihat bu mega ketawa aku sdh ikut senang  sehat sehat yaa mak banteng  moga simbol partainya di rubah jadi banteng putih bermata biru ;0
2023-05-01T05:20:17Z;Reza Bongsang;aku pilih persiden bukan pilih  wakil partai ko;0
2023-05-01T05:10:56Z;bang zack;bismillah   pak anis rasyid baswedan for presiden;4
2023-05-01T05:10:38Z;Didi Dik;yg curi  start  akselerasi dia bilang    insya allah nyungsep  ;0
2023-05-01T05:10:20Z;Tiong Ing;anies pilihanku;0
2023-05-01T05:09:45Z;Onny Susmilani;iya baguslah ada  jd ga kataan ky sebelumnya    ;0
2023-05-01T05:09:24Z;martinus budiarto;bikin susah rakyat   ;0
2023-05-01T05:07:14Z;Mike Ivan;sing wis wis wong njowo maning;0
2023-05-01T05:03:59Z;Yusrito Aja;partai berlambang ka   bah kok dukung hobi bokef    ;0
2023-05-01T04:55:51Z;Muhammad Syarif;pdip ktnya marah sm ganjar dasar pembohong  anislah yg ga bohong;0
2023-05-01T04:55:02Z;Riyanto Gondesd;bodo amat;0
2023-05-01T04:51:45Z;Rudy H Worotikan;prabowo subianto bukan petugas partai tapi beliau petugas rakyat   prabowo subianto presiden ri   amin  ;209
2023-05-09T17:19:28Z;Afridho Syuhada;   kang ganti nama jalan ;0
2023-05-09T04:51:54Z;Joo Hyun;   a daipatamaprabowo gak akan membela kriminal;0
2023-05-09T02:30:35Z;Sabrin A daipatama;   woi ingat nga waktu penembakan di km  anggota habib rizik  apa ada pembelaan dari prabowo  padahal habib rizik adalah pendukung prabowo  dan habib rizik di penjara ada kah pembelaan dari prabowo  apa bukan penghianat kah yg kaya gitu ;0
2023-05-08T15:25:13Z;kacung cinta;rekam jejak wowo     jadi letjen abri di jaman suharto     menginisiasi bintang lima dan menjadikan jenderal besar suharto     wowo jadi pilar bertahannya kepemimpinan suharto     sampai akhirnya melakukan blunder dan kemudian dipecat dari abri     kemudian bikin partai yang kental dengan wowo sentris     menciptakan loyalis loyalis bayaran      quot wowo sentris quot  itu kuncinya     itu karakter kepemimpinan wowo     selalu menekankan bahwa konstitusi uud     adalah corak semi sosialis seperti tercantum dalam pasal  ayat       dan itulah yang diterapkan oleh suharto juga       quot mengantongi quot  konglomerat  br yang menguasai cabang cabang perekonomian di indonesia     sehingga dapat menekan harga  jual barang barang kebutuhan rakyat      tapi tentunya dengan kompensasi konglomerat tersebut dapat memperoleh kredit bank seperti blbi     terlihat  quot semi sosialis quot  akan berbenturan dengan  quot demokrasi quot       semi sosialis beriring dengan wowo sentris     itu gambaran karakter kepemimpinan wowo    demokrasi akan ditelikung oleh wowo sentris;0
2023-05-08T13:29:15Z;Air Langga;pak prabowo dan ganjar sama quot  kuat  tapi entahlah;0
2023-05-01T04:50:11Z;Fun Fun Fun;anis   pandai merangkai kata  kerja   nol   br ganjar   takut di seruduk  jadi ga pilih ganjar br prabowo ;8
2023-05-06T10:53:01Z;Ciko Lauskoda;mahfud md   lbh cocok jdi presiden     ;2
2023-05-01T04:45:02Z;Busan 1412;mau  mau  ya paling yang jadi juga ganjar pranowo krn sdh jelas bersih ngak pembohong dan ngak pernah kasus ham deket dengan wong cilik dan oenerus jokowi hahahahaaaa apalagi anies nyungsep awal hahahaaa;0
2023-05-01T04:33:11Z;Elisa;sebenarnya prabowo ada peluang tapi karena ada kadernya yg bermasalah soal teroris dan sampai saat ini gak dinonaktifkan ya akhirnya banyak yg berubah haluan dan memilih g;0
2023-05-01T04:31:06Z;BAYU SIDOJOYO;sy dukung yg pmberani mlawan koruptor  bkn yg pngecut  gk brani nangkep harun masiku   pdip no ;0
2023-05-01T04:30:53Z;fathor razik;bpk anies  yang the best broo  ;0
2023-05-01T03:53:48Z;Acmad Suudi;cuma ;0
2023-05-01T03:52:37Z;Ayam Bangkok;gk bakal milih calon pengagal piala dunia u;0
2023-05-01T03:49:11Z;madechan sochib;pilih presiden rakyat bukan petugas partai     ;0
2023-05-01T03:48:30Z;Mochammad Natsir bahri;tidak seru kok ganjar pasti modar sbb rakyat sdh tdk mau ada boneka lagi ;0
2023-05-01T03:47:04Z;Rizki Rendy Purba;ke  cak lontong seru nhe;1
2023-05-01T03:39:34Z;Ren;sayang bgt pak ganjar ikut si merah  ;0
2023-05-01T03:33:11Z;azkha bintang;walau ada  capres di pemilu  tetap lah pak ganjar pranowo pemenang pemilu  mayoritas rakyat indonesia mendukung pak ganjar pranowo menjadi ri ;0
2023-05-01T16:19:48Z;Melania Tiara;   ;0
2023-05-01T07:10:05Z;azkha bintang;  hasan nah gini lo yang ggal paham  emang pemerintah   presiden hrs ngasih kerjaan  orang  to  ya gk mungkin to bos  kerjaan tu kita juga cari sendiri modal sebdiri kreatif sendiri    yang pemikiran kita hrs maju;0
2023-05-01T03:58:03Z;azkha bintang;  s  kita buktikan nanti di  bos siapa yang akan kluar menjadi pemenangnya    hanya pak ganjar bos    gak usah panik gitu bos kasian kasian    ;0
2023-05-01T03:37:19Z;Prayoko S.;ngayalmu jgn terlalu tinggi  cuma warga kebo banteng yg milih ganjar      ;1
2023-05-01T03:31:02Z;Tabrani Tabrani;insyaallah anies resident  bukan petugas artai;0
2023-05-01T02:57:30Z;Dadan Ramdani ST;nanti muncul   nama bpk gatot nurmantyo       ;0
2023-05-01T02:38:07Z;Sunarti Ati;betawi   pilih    anis baswedan  president   quot salam perubahan quot  ;1
2023-05-01T02:23:38Z;Tantowi Mansyur;jangan pilih petugas partai  nanti dia kerja hanya untuk partai yg menugaskannya saja bukan utk rakyat   ;1
2023-05-01T02:12:08Z;Menon Partini;semoga para capres kebanggaan indonesia mendasari diri dengan sejarah bangsa  khususnya agar mengutamakan keutuhan nusantara;0
2023-05-01T02:08:08Z;Sarwo Edhie;gak mau ob parte dan maling e ktp;0
2023-05-01T02:07:23Z;Bakri Sindang;bagus rakyat banyak pilihan;0
2023-05-01T02:07:07Z;VENLUCI;  rakyat nkri sudah muak dengan pdip  klw pilpres pdip menang banyak berrti curangg  ;0
2023-05-01T01:50:27Z;Deril Saifuddin;jendral andika kayaknya;0
2023-05-01T01:47:06Z;ßĺue  Snöt  ChanneĺÖne;oh   agus   anget   ong   in   era  reformas   memang  harus   eg tu   ertanda   emokras       indones a   erja an   engan   a k    br  br       ka o  k ta  mau  k  as   a  k  ke  era  orde   aru  yang  muncu   soeharto  lag   soeharto  lag    ka an  ku     angunan  jad    res den  ka o  soeharto  lag   soeharto  lag   br  br                   br  br    tahun  mengeruk  kekayaan  negara  h ngga  saat   n   has  nya  kagak   udes     turunan ;0
2023-05-01T01:47:00Z;Renno Snack;hidup prabowo subianto ri;1
2023-05-01T01:44:01Z;Roy;pak anis baswedan  ;0
2023-05-01T01:34:27Z;Eri Anye;siapapun prmimpin nya   inti nya bekerja dan bertanggung jawab pada rakyat       karena yg memilih dan memberi gaji    rakyat      ;0
2023-05-01T01:33:59Z;BUDI YONO;saya akan pilih  yg bukan petugas partai  pastinya saya akan pilih yg bakal jadi abdi negara yg jelas anies baswedan ;1
2023-05-01T01:28:42Z;Sudar Mono;gua coblos yg bukan diendors an   ;0
2023-05-01T01:18:22Z;Juswanto berbagi;haram dr pdi;0
2023-05-01T01:17:29Z;Hazami Muhammad;siapapun capresnya        br bohirlah yg menentukan presidennya;0
2023-05-01T01:12:45Z;Sony Uye;prabowo  ;1
2023-05-01T01:10:56Z;Nursamsu Rasiks;kalau pilih petugas partai   semua bisa dipesan    oenak   donk;0
2023-05-01T01:06:47Z;mukhlis amir;pak anis memang pantas dipilih p;0
2023-05-01T01:16:23Z;gkk;kalo saya tdk akan plh imigran  zaman saya plh asli yg lndonesia bpk ganjar pranowo ;1
2023-05-01T00:49:16Z;erlangga cell;prabowo;1
2023-05-01T00:42:02Z;mashari sutejo;insya allah anies yg cerdas dan amanah  semoga p anies presiden   aamiin;24
2023-05-08T13:09:09Z;Kedok 2019;nanti enggak ada yang korupsi     tapi banyak yang kelebihan bayar;1
2023-05-07T14:12:25Z;Budi Afriansyah;bacot doank;0
2023-05-07T13:23:54Z;Tias Anggoro;ogah sama imgran;0
2023-05-03T19:59:19Z;Kata Bijak;cerdas ngibul rakyatnya  ;1
2023-05-03T12:52:51Z;Al Afif;insyaallah anis nyungsep bro;2
2023-05-01T00:12:08Z;Rindu Rini;partai islam partai partai pendukung pki sudah nyemplung makan duit haram sudah keenakan ya;0
2023-04-30T23:59:36Z;Arya Oka Channel;hidup prabowo       ;1
2023-04-30T23:58:23Z;Adam Fasya;mantap ;0
2023-04-30T23:57:11Z;Heri Ansyah;lebih mudah lg anis memenangkan pilpres ini ;0
2023-04-30T23:49:27Z;Putra Klawing;prabowo klo jadi presiden psikopatnya ntar kambuh lagi    demo dikit culik di karungin dan di buang ke tengah laut ;0
2023-04-30T23:40:05Z;Edy Suyanto;strategi pecah suara untuk mengganjal pak anies    ;3
2023-04-30T23:38:38Z;Melyana Florist;ganjar pranowo is the best  cukup  putaran aj supaya menghemat biaya pilpres  mending duitnya buat pembangunan rakyat indonesia yg mmbutuhkan     ;1
2023-04-30T23:11:04Z;Dell Avrill;intinya jgn dari pdip;0
2023-04-30T22:56:39Z;Sudiono Abid;cucu kake sugiono hadir br      ;0
2023-04-30T22:51:32Z;Kanal Reviu dan Gagasan;paling sengit itu klo hny  paslon yg bertanding  dah gitu slh satu pihak maen dg cr fitnah  disinformasi  dan black campaign  semoga ga tjd lg di pilpres   yuuk kita selektip memilih capres dg meneliti bnr kepribadian msng capres  keburukan capres di ms silam dan siapa aja pendukungnya  knp pendukung juga hrs diliat  krn mrkalah yg akn jd menterinya bsk  jgn smp milih capres yg menterinya cm korup  pro koruptor  diem bae  dan menyleding presidennya sndri ;0
2023-04-30T22:46:51Z;nur holis;pak mahfud sangat pantas jd presiden;27
2023-05-05T10:57:40Z;Antonius;pak mahfud;0
2023-05-02T13:16:15Z;Rio Fajar;yg lengkap bro presiden negara mana dulu;0
2023-04-30T22:43:07Z;rifqi racun;udah capek sama banteng merah;0
2023-04-30T21:19:44Z;Sebry Kuswandika;kalo ada capres yg berani deklarasi buat korupsi di hukum mati fix gw coblos langsung ;3
2023-05-08T01:55:04Z;Boy Aswan;setuju;0
2023-05-07T09:03:44Z;yusup januar;sepakat brow;0
2023-04-30T21:14:07Z;Muhamad Zaenudin;semua calon petugas partai     br kalo bukan partai yg mengusung br siapa lagi   salam waras    br semoga  calon biar masyarakat indonesia tdk terbelah dan banyak pilihan   ;0
2023-04-30T21:02:42Z;Yopie Stillmarthz;psi juga dukung ganjar   ;0
2023-04-30T20:58:35Z;I gede Budayasa;ganjar pranowo dan mahfud md  ;0
2023-04-30T20:43:15Z;Dhan Andri;saya tetap pilih presiden non pdi p;0
2023-04-30T20:22:55Z;Hasanudin 2903;bagus setuju kalau sampai  capres  banyak pilihan ;0
2023-04-30T20:18:58Z;#KhairyPutraAlabio;pak anies baswedan presiden   ;0
2023-04-30T19:32:24Z;Bandi Gaung;partai wong licik br maling br petugas partai;0
2023-04-30T19:05:15Z;Julian Syah;anies baswedan        ;1
2023-04-30T18:53:52Z;widodo indah chanel;ppp ke pdi p demokrat ikut kib  koalisi perubahan berubah bubar  ahy jadi wakilnya pak erlangga saya setuju;0
2023-04-30T18:53:45Z;praheskoro atmojo;yaman suruh pulang aja;0
2023-04-30T18:50:48Z;Jegud Channel;sy mah anies aja lah     pinter sholeh sabar kalem dll;6
2023-05-01T03:43:09Z;Ren;sama tegas dan teguh juga biar dapat menumpas kebobrokan;0
2023-04-30T18:49:22Z;Rahmat Susilo;gpp boncos ketimbang duit negara dihabisin sama anggota dewan;0
2023-04-30T18:48:31Z;Melyta Mely;banteng merah loh             ;0
2023-04-30T18:43:20Z;Jhan Pardamean;bagusnya  calon  kalau  dah pasti prabowo yg di untungkan di putaran  dah pasti pendukung johanes anis baswedan dukung prabowo   apa lagi mengingat pemilihan gubernur dki  calon   ahok     johannes anis baswedan  ahy  suara ahy masuk ke johannes anis baswedan itulah kalau  calon  ;0
2023-04-30T18:40:47Z;soleh solihun;siapa yg mau milih orang yg telah menggagalkan pildum u  di indonesia    br blom jadi presiden aja udh bikin kisruh apalagi klog jadi  malah gak karuan;1
2023-04-30T18:28:07Z;Firdaus Firdaus;kita tak perlu bingung milih krn mereka adalah putra terbaik bgs tpi yg hrs fi ingat uu cipta kerja yg di buat jokowi seharusx di baca baik baxknseksli idix yg sdh bertentangan dgn pancasila   pilih cappres yg menolak uu cipta kerja  yg memang sdh di tolak oleh para mahasiswa seluruh indonesia;0
2023-04-30T17:57:02Z;Lijaya Lijaya;orang waras  gak bakal milih capres yang diusung oleh partai yang terindikasi sarang korupsi dan pki    br ya kecuali harun masuki wapresnya  ;0
2023-04-30T17:53:36Z;Anggi Alif;gua kaga mau petugas partai yg suka nonton video porno  ;0
2023-04-30T17:52:18Z;D;kalo pak jokowi masih bisa nyalon mana ada yang bernai pecah koalisi   karena gak ada lawan;0
2023-04-30T17:43:49Z;ChrisPatria;bomat gue sama capres  mao berapa puluhan  ratusan  ribuan ganti capres  kehidupan ekonomi gue utk di rumah tangga gue gitu  aja sih    ganti presiden gak ada ganti keuangan gue kok  sama aja  bagi gue masih bisa menghidupi keluarga  baik sandang  pangan  papan whatever lah kebutuhannya apa bersyukur aja    udah gak pikirin presiden gue mah    pada ngegas mao jadi presiden        ;0
2023-04-30T17:42:53Z;Teamboel Lazaroni;yo ndak tahu kok tanya saya;0
2023-04-30T17:36:00Z;Dewa Anggada;si pabrik kata kata ndak masuk perhitungan cuman jadi peramai dan kambing congek      ;0
2023-04-30T17:35:13Z;Akank;kalau ada capres masih gemar nonton film porno dan pernah terlibatl korupsi e ktp layakkah jadi presiden indonesia       adakah etika moral yg dibawa oleh capres yg suka ngeres otaknya         coba renungkan wahai para orang tua ingatkn kepada anaknya untuk tidak memilih capres yg cacat moralnya ;0
2023-04-30T17:19:56Z;Wellas Ashieh;pemilu thn  bakalan rungsep bnyak yg pingin jadi penguasa   haus kekuasaan itu udh pasti   ;0
2023-04-30T17:10:58Z;abdurahman alkaff;wahai rakyat indonesia pilihlah orang yg pinter bukan petugas partai atau yg kalah dua kali pilih orang pinterr     ;0
2023-04-30T16:51:17Z;oviek mohammadz;saya tetap jokowii ;0
2023-04-30T16:50:52Z;Jeje Saja;    tak masalah anis aja;0
2023-04-30T16:42:46Z;Deden Komar  Bogor timur;yang jangan anies yg jadi mimpin dki ja gagal jalan di buat sempit tambah muacet mendingan ahok punya kenangan jembatan semanggi;0
2023-04-30T16:41:40Z;yunior trimawar;saya dan keluarga pilih pak prabowo saatnya untuk prabowo;59
2023-05-07T15:49:09Z;teguh djunaedi;apa artinya keluargamu dibanding rakyat indonesia;0
2023-05-07T14:57:07Z;Jagoan Emak;  putin ibu negaranya siapa ;0
2023-05-07T14:44:34Z;sherin;kalo prabowo ibu negaranya siapa ;0
2023-05-07T13:24:54Z;John Ask;   jowo gpp semua bebas memilih lagian kita jg ttp kerja dan di bodohi janji pemimpin;0
2023-05-07T13:22:40Z;Tias Anggoro;gasss ;0
2023-04-30T16:12:20Z;Pepeng;hanya petinggi o yg dukung ganjar  menyedihkan ;0
2023-04-30T15:58:56Z;Abdee Jr;prabowo subianto  amp  mahfud md mantap ;4
2023-04-30T15:57:52Z;Iyep Saepudin;pdip   partai wong licik;0
2023-04-30T15:55:15Z;Mei Gina;jadi presiden itu tugas negara  apa petugas partai ;1
2023-04-30T15:47:31Z;Redmi Pat a;alah semua juga mikirin partai bukan mikirin rakyat apalagi pdi dah tau belangnya   mau aja jadi boneka ;1
2023-04-30T15:44:31Z;Reza Pahlevi;ganjar   ;0
2023-04-30T15:41:14Z;《Bartolomeoo》;siap siap buat pembuat baliho  pasti akan banjir pesanan nanti      ;0
2023-04-30T15:34:50Z;Edy Prawito;ganjar dgn machfut md jos yg lainblm ada buktinya jgn dipilih;0
2023-04-30T15:32:38Z;Suntoro Adi;seru     br apalagi jika dilaksanakan dg lebih beretika    br seperti halnya ucapan selamat dr pak anis atas pak ganjar    biarpun bersaing tp kan nyaman    br moga aja kali ini bisa lbh beradab    br tdk sprti skenario kemarin yg saling fitnah  caci maki  tebar kebencian  adu domba rakyat    sangat tdk beradab    yg akhirnya rakyat gak faham pernyataan mana yg benar dan mana yg bohong   ;0
2023-04-30T15:30:23Z;zacky abdillah;lebih aman  capres    ;0
2023-04-30T15:29:06Z;Afaura Aura;hancurkan kader dari pdip;5
2023-04-30T15:27:15Z;Hadi Sudirham;semoga indonesia diberikan pemimpin yg adil dan amanah   aamiin;5
2023-04-30T15:12:59Z;SULAP PEMULA;prestasi nya apa   ;0
2023-04-30T15:04:15Z;Mas Suroso;semoga kali ini prabowo menang  pengalaman politik nya sudah terbukti walaupun beliau pernah kalah tapi tetap jadi pemersatu bangsa ;10
2023-04-30T15:02:46Z;Partinah Suparman;pdip tak butuh suara orang muslim ;2
2023-04-30T19:52:09Z;AZ Zuvrant;i  i  i   ini parah niih      ngoahahaa    ngoahahaaa   ;0
2023-04-30T14:52:24Z;Trisno;aman kalau ada   gak akan berpotensi terbelah jadi dua kubu  suara masyarakat terpecah pecah  akhirnya gak bikin ribut yg berlebihan  kalau bisa capres nya ada   gak usah ngirit anggaran politik demi kedamaian dan ketenteraman ;0
2023-04-30T14:37:37Z;RayNugroho;yang penting jangan kardus di gembok lagi lah kalau kardus di gembok ya jangan tanya siapa yang menangnya ;0
2023-04-30T14:29:55Z;Dupardi Wjsjsj;prabowo yes   ;1
2023-04-30T14:28:56Z;Tokhipin Trimitra;sudah di pastikan  kalovpresiden nya  kalau tdk ganjar ya prabowo;0
2023-04-30T14:24:58Z;Anto Ckp;ayooo       gunakan akal sehat     biar tetap sehat dan waras     br  br   kasus e ktp pha kabar         br mungkinkah       orang yg pernah korupsi       kelak bisa mjd presiden yg anti korupsi          br  br   kasus wadas pha kabar         br rakyat wadas adalah saksi hidup yang nyata          br mungkinkah       orang yg berpihak kepada oligarki dan mlh menindas rakyat wadas kelak bisa mjd presiden yg pro rakyat          br  br   kasus dana baznas jateng pha kabar         br mungkinkah       orang yg hendak menyelewengkan dana umat kelak bisa mjd presiden yg amanah dan jujur          br  br   sudah periode jd gubernur namun angka kemiskinan di jawa tengah malah naik         br mungkinkah       orang yg gagal mensejahterakan rakyat jawa tengah kelak bisa mjd presiden yg mensejahterakan rakyat indonesia          br  br   semarang dan beberapa kota   kabupaten di jawa tengah tenggelam akibat banjir          br mungkinkah       orang yg gagal menata jawa tengah kelak bisa menata indonesia          br  br   mengakui sendiri  br  hobby nonton film porno         br mungkinkah        kelak bisa menjadi pemimpin yg bermoral dan berakhlak          br  br   petugas partai         br pasti bakal sama dg yg saat ini lagi menjabat sbg presiden        kelak kalo jd presiden bakal lebih patuh kepada ketua partai ketimbang berpihak kepada rakyat            br  br  a href   www youtube com results search query  salamakalsehat   salamakalsehat  a  ;1
2023-04-30T14:23:53Z;Brian Pangestu;ganjar next aja kasi prabowo dulu menurut ku sih yah    atau jadi wapresnya dulu;1
2023-04-30T14:22:25Z;SUARA KITA;hallo  apa kabar br  br  a href   youtu be yzqsgfnw   youtu be yzqsgfnw  a ;0
2023-04-30T14:20:15Z;sulistyani wijayanti;saya akan pilih yg ada pak mafud md nya;0
2023-04-30T14:14:50Z;Jeffry Addler;wkwkwkwk     rekayasa opini;0
2023-04-30T14:13:19Z;HENDRI TKJ;yg ke  aq   br kalau aq jadi presiden saya rubah sistemnya semua dengan sistem islam karena indonesia   muslim    br  br ingat hanya islam yang benar kalau anda gak percaya br aq bersumpah demi allah  di hari kiamat anda baru bisa menyakini bahwa islam is benar;0
2023-04-30T14:13:10Z;Edhie Lesmono;asal jangan pilih murid kakek sugiono  ;0
2023-04-30T14:08:21Z;Alek Pamungkas;bagus klu ada  capres  tapi saya pilih pak anis ;0
2023-04-30T13:57:45Z;Harsono Ahmad;jgn pilih capres bunglon;0
2023-04-30T13:56:51Z;Harsono Ahmad;prabowo  kali nya pres saya dukung mati matian  skg kayak nya enggak deh ;0
2023-04-30T13:52:32Z;Mas Duki;yg penting jangan pilih petugas partai dan juga orang yg suka nonton bokep      bukannya mikirin negara malah sibuk ngintipin rakyat nya yg sedang wik wik      ;1
